"ID","LiveryName","LiveryCSS","Branding","Color","Live","AddedBy","ApprovedBy"
100004467,Seafront Breezer,"",,#3590ff,1,,
100004421,Loch link 207,,,"linear-gradient(300deg,  #2596be 72%, #f20f75 20%)",1,,
100004422,"316/316A/316X",,,"linear-gradient(300deg,  #2596be 72%, #FF0000 20%)",1,,
100004424,Blair Drummond Safari park,,,"linear-gradient(300deg,  #13de10 72%, #167002 20%)",1,,
100004426,Eastbury Bus Poppy Appeal,,,"radial-gradient(circle at -23% 50%, #ff0000 41%, transparent 41.05%),radial-gradient(circle at 29% 48%, #ffffff 63%, transparent 63.05%),linear-gradient(0deg, #ff0000 100%, transparent 100.05%)",1,,
100004498,Beach Service 99,,,"linear-gradient(90deg, #0000 85%, #e23224 20%), linear-gradient(90deg, #0000 70%, #ed8735 20%), linear-gradient(90deg, #0000 50%, #fcfe83 20%), linear-gradient(180deg, #0000 20%, #72befb 20%), linear-gradient(135deg, #ea4137 15%, #72befb 0%)",1,,
100004428,Weymouth Travel,,,"radial-gradient(circle at 1% 9%,  #990000 49%, #fff0 49%), radial-gradient(circle at 9% 15%,   #e60000 49%, #fff0 49%), linear-gradient(300deg,  #0000 1%, #660000 1%)",1,,
100004535,West Midlands Bus 10,,,"linear-gradient(0deg, #0000 80%, #aaff00 20%), linear-gradient(270deg, #A52A23 70%, #e73322 20%)",1,,
100004431,"",,,#BCDFAE,1,,
100004471,rainbow seven (LMND),,,"Linear-gradient(120deg, #0000 72%, #002040 20%), Linear-gradient(120deg, #0000 60%, #124eaa 35%),Linear-gradient(120deg, #002040 50%, #3590c8 45%)",1,,
100004436,Debranded JH Coaches ,"",,#e22400,1,,
100004470,Sixth Schools,"",,#f0eb56,1,,
100004438,National Express/Uber,,,"linear-gradient(90deg,#FFFFFF 67%,#000000 67%)",1,,
100004439,Premier League,"",,#292a8c,1,,
100004440,Transport For Wales,"",,#827a7a,1,,
100004441,Arsenal ,"",,#ff0000,1,,
100004442,Seasider,,,"radial-gradient(circle at 50% 110%,#82bfeb 10%,#e29f95 10% 15%,#ebbba6 15% 20%,#e7d3a6 20% 25%,#b3cda8 25% 30%,#add4fc 30% 35%,#9786ca 35% 40%,#82bfeb 40%)",1,,
100004443,Seasider,,,"linear-gradient(#6ec0d7 80%,#1d8f9b 80%)",1,,
100004444,Seasider,,,"linear-gradient(#0000 40%,#307bca 40%),linear-gradient(270deg,red 20%,#fff 20% 40%,red 40% 60%,#fff 60% 80%,red 80%)",1,,
100004445,Dudley Council Recycling Green,"",,#007d51,1,,
100004446,Dudley Council Recycling White,"",,#ffffff,1,,
100004447,Hattie The Seaisider,,,#ffb9db,1,,
100004499,Rose Electrics Trainer,,,"linear-gradient(-52deg, #787878ff 33%, transparent 33.05%),linear-gradient(-52deg, #525252ff 39%, transparent 39.05%),linear-gradient(-52deg, #e65000ff 41%, transparent 41.05%),linear-gradient(-950deg, #e65000ff 19%, transparent 19.05%)#ffb3f5",1,,
100004449,TravelBus Pride,,,"linear-gradient(120deg, #000000 35%, #00ffff 0% 40%, #ff0000 0% 45%, #ff9900 0% 48%, #ffff00 0% 51%, #009900 0% 54%, #0000ff 0% 57%, #aa00ff 0% 60%, #00ffff 0% 65%, #000000 10% 70%)",1,,
100004451,Croydon Local ,"",,#5293c4,1,,
100004505,Clyde & Lomond School Runs,"",,#c3d117,1,,
100004527,Garelockhead Coaches,"",,#000000,1,,
100004528,Lancashire Transport,,,"linear-gradient(230deg, #257EF4 60%, #040058 50%)",1,,
100004529,AquaeBus Platinum,,,"radial-gradient(circle at 45% 39%, #808080ff 58%, transparent 58.05%),linear-gradient(-67deg, #000d70ff 42%, transparent 40.05%)#808080",1,,
100004511,Stagecoach Electric Green ,,,#08fcd4,1,,
100004512,Stagecoach Electric Blue ,,,#087cd4,1,,
100004513,Stagecoach Electric Yellow,,, #f8cc3c,1,,
100004514,Stagecoach Electric Pink ,,, #ff04e4,1,,
100004515,Stagecoach Electric Red ,,,#ff0404,1,,
100004516,Unbranded,"",,#ff0000,1,,
100004517,"",,,#d8bfd8,1,,
100004519,theAllestree,"",,#fafaff,1,,
100006264,SmartRoute London Commercial,,,"linear-gradient(305deg, #000 33.33%, #727272 33.33%, #727272 66.66%, #dc241f 66.66%)",1,SweepingFlame68,Congib9
100004521,"",,,#FF69B4,1,,
100004530,Newbury & District,,,"linear-gradient(120deg,#000 34%,#a8c542 34% 39%,#000 39% 40%,#0000 40%),linear-gradient(120deg,#cacad4 0% 52%,#0000 52%),linear-gradient(#cacad4 0% 65%,#a8c542 65% 75%,#cacad4 75% 76%,#8d9daf 76% 100%)",1,Stroketer...,Tombzy
100004531,HH&S Motor Services,,,"radial-gradient(circle at 1% 1%, #000d54 25%, #fff0 1%), radial-gradient(circle at 1% -60%, #00c9a8 50%, #fff0 11%), linear-gradient(0deg, #000d54 25%, #00c9a8 10%, #000d54 35%, #FFFFFF 25%)",1,,
100004532,Rickerland Citybus,,,"linear-gradient(0deg, #FF0000 20%, #FFF0 0% 80%), #fff",1,,
100004533,Generic,,,"linear-gradient(0deg, #1111 20%, #FFF0 0% 80%), #fff",1,,
100004578,Marks Compass,"",,#ef8c00,1,,
100004579,Marks Classical ,"",,#ffffff,1,,
100004580,Mercedes eCitaro Demonstrator ,"",,#787878,1,,
100004581,X6 nottingham to mablethorpe,"",,#669d34,1,,
100004582,"1 beeston to west bridgford ","",,#e22400,1,,
100004583,Smiths transport group fleet support ,"",,#33ff00,1,,
100004584,Smiths transport group spare livery,"",,#0000c2,1,,
100004585,D&G Red,"",,#000000,1,,
100004909,Folkestone Lime,"",,#ceff1f,1,,
100004918,Folkestone Grape,"",,#430070,1,,
100006371,DEMO UNIT BLUE,"",,#0f1f55,1,danielserafimovich,Ethan cowan
100004591,South Midlands Transport,,,"linear-gradient(307deg, #8C0707 35%, #8C0707 35% 40%, #ffffff 40% 45%, #ffffff 45% 100%)",1,,
100004671,North Yorkshire Travel,"",,#03ffc4,1,,
100004672,Robertson Buses,"",,#3f9e00,1,,
100004673,TheLinks Pride- Trans,,,"linear-gradient(45deg, #00FFFF 0% 20%, #FFC0CB 0% 40%, #FFFFFF 0% 60%, #FFC0CB 0% 80%, #00FFFF 0% 100%)",1,,
100004871,mercury,,,"linear-gradient(0deg, #8a8a8a 25%, #666666 60%)",1,,
100004872,venus,,,"linear-gradient(0deg, #f5cd7d 25%, #f5a505 60%)",1,,
100004681,Crosville Buses South East,,,"linear-gradient(-270deg, #1eff00ff 40%, transparent 40.05%),radial-gradient(circle at 31% 50%, #14ff86ff 36%, transparent 36.05%),linear-gradient(-89deg, #46dd57ff 100%, transparent 100.05%)",1,,
100004682,CityLiner,,,"linear-gradient(270deg, #a87999 35%, #ebb2d1 50%)",1,,
100004683,Crosville Buses Sliver Rider,,,"linear-gradient(-240deg, #1eff00ff 50%, transparent 50.05%),linear-gradient(-60deg, #808080ff 50%, transparent 50.05%)",1,,
100004684,Crosville Buses Red Route,,,"linear-gradient(-240deg, #1eff00ff 50%, transparent 50.05%),linear-gradient(-60deg, #ff0000ff 50%, transparent 50.05%)",1,,
100004685,TheLinks Pride- Non Binary,,,"linear-gradient(135deg, #FFFF00 0% 25%, #FFFFFF 0% 50%, #A020F0 0% 75%, #000000 0% 100%)",1,,
100004686,Midland Executive,"",,#333333,1,,
100004687,Blueway Driver Training,,,"linear-gradient(300deg, #990000 35%, #AAAAAA 35% 40%, #FFE56E 40% 45%, #2896D7 45% 80%, #A0A0A0 80% 100%)",1,,
100004880,pluto,,,"linear-gradient(0deg, #66574e 0%, #361d1d 90%)",1,,
100004851,Fast pride,,,"linear-gradient(270deg, #267F00 50%, #FF0000 50%)",1,,
100004873,mars,,,"linear-gradient(0deg, #fa6b6b 25%, #fa2020 60%)",1,,
100004874,earth ,,,"linear-gradient(0deg, #a2fa98 0%, #51acfc 90%)",1,,
100004875,jupiter,,,"linear-gradient(0deg, #fac998 15%, #7d5124 90%)",1,,
100004876,saturn,,,"linear-gradient(0deg, #bfbdaf 2%, #666666 60%)",1,,
100004877,saturn,,,"linear-gradient(0deg, #bfbdaf 0%, #ead6b8 90%)",1,,
100004878,uranus,,,"linear-gradient(0deg, #c6d3e3 25%, #d1e7e7 60%)",1,,
100004879,neptune,,,"linear-gradient(0deg, #85addb 0%, #3f54ba 90%)",1,,
100004691,Rose Bus & Coach New,,,"radial-gradient(circle at 50% -15%, #f07373 35%, #fff0 35%), radial-gradient(circle, #f07373 40%, #fff0 40%), radial-gradient(circle at 20% 12%, #ffb9b9 50%, #fff0 50%), linear-gradient(270deg, #6e0000 15%, #a51919 15%)",1,,
100004692,Dan's Buses ,,,"linear-gradient(300deg, #c20c0c 20%, #fcfcfc 50%, #26a60f 10%)",1,,
100004693,Seasider,"",,#4f4f4f,1,,
100004694,Crosville Cymru,"",,#00a603,1,,
100004695,Salisbury Reds Driver Training,,,"linear-gradient(-90deg, #8903 82%, #267F20 20%) darkblue",1,,
100004696,Bluestar Driver Training,,,"linear-gradient(-90deg, #8903 82%, #267F20 20%) darkblue",1,,
100004697,Redline new,,,"linear-gradient(300deg, #0000 72%, #FF0000 20%), linear-gradient(3000deg, #0000 78%, #FF0000 20%), #fff",1,,
100004698,Redline old,,,"linear-gradient(600deg, #0000 72%, #8B0000 20%), grey linear-gradient(900deg, #0000 72%, #8B0000 20%)",1,,
100004699,Redline Connect,,,"linear-gradient(600deg, #0000 72%, #228B22 20%), grey linear-gradient(900deg, #0000 72%, #228B22 20%)",1,,
100004857,Harpur’s Company Car,"",,#602e00,1,,
100004701,ECR Fleet Support,,,"linear-gradient(180deg, #892E2E 33%, #F5EBCE 0% 67%, #907A3F 0% 72%, #313131 0%100%, #45bbff 45% 100%)",1,,
100004702,Redline new,,,"linear-gradient(-900deg, #0000 82%, #FF0000 20%) , #fff",1,,
100004703,Alexander Dennis 2016 E400 City Demonstrator,"",,#60a2c3,1,,
100004704,Dan's Buses Emerald Rider 23,"",,#00ff00,1,,
100004705,Dan's Buses Lakesider 22A,,,"linear-gradient(300deg, #29a0e6 72%, #26a60f 20%, #fcfcfc 20%)",1,,
100004706,Dans Buses,,,"linear-gradient(300deg, #c20c0c 30%, #fcfcfc 70%, #fcfcfc 50%, #fcfcfc 5%, #26a60f 30%)",1,,
100004707,Dans Buses Lakesider 22A ,,,"linear-gradient(300deg, #29a0e6 30%, #fcfcfc 70%, #fcfcfc 50%, #fcfcfc 5%, #26a60f 30%)",1,,
100004708,Dans Buses 45,,,"linear-gradient(300deg, #c20c0c 30%, #fcfcfc 70%, #fcfcfc 50%, #fcfcfc 5%, #29a0e6 30%)",1,,
100004711,Olivias Buses,"",,#ff00ff,1,,
100004712,University Bus,,," linear-gradient(300deg, #0000 72%, #871a61 20%), #fff",1,,
100004713,Tarmac travel,"",,#000000,1,,
100004866,Jetblack X1/X15,,,"linear-gradient(60deg,#e5e0ba 35%,#e5e0ba 35.1% 39%,#fff 39.1% 43%,#e5e0ba 43.1% 47%,#000 47.1%)",1,,
100004867,TravelStar,,,"linear-gradient(180deg, #0000 80%, #008f80 20%), linear-gradient(110deg, #0000 72%, #008f80 20%), linear-gradient(110deg, #ea0000 70%, #ffffff 20%)",1,,
100004715,Rose Coaches Seabird 500,,,"radial-gradient(circle at 15% 0,#0000 70%,#C0C0C0 70%),linear-gradient(#0000 80%,#C0C0C0 80%),radial-gradient(100% 50% at 15% 77%,#fff 30%,#0000 30%),radial-gradient(95% 50% at 10% 73%,#fff 30%,#0000 30%),radial-gradient(circle at 15% 0,#0000 70%,#172450 70%),radial-gradient(circle at -25% 125%,#fff 45%,#C0C0C0 45% 50%,#0000 50%),linear-gradient(#FFB6C1 48%,#0000 48%),radial-gradient(circle at 60% 15%,#FFB6C1 45%,#C0C0C0 45% 50%,#0000 50%),linear-gradient(#fff 80%,#FFB6C1 80%)",1,,
100004716,Tarmac travel plain,"",,#4a4a4a,1,,
100004717,Tarmac travel,,,"linear-gradient(300deg, #0000 72%, #afb6c0 20%), #fff",1,,
100004718,Tarmac travel,,,"linear-gradient(300deg, #000 72%, #afb6c0 70%) ",1,,
100004719,Tarmac travel,,,"linear-gradient(300deg, #0009 72%, #333333 10%), #fff",1,,
100004720,Croydon University ,"",,#b51a00,1,,
100004721,Croydon University 2025,"",,#76bb40,1,,
100004722,Stagecoach Green,"",,#82b319,1,,
100004723,Stagecoach 500,,,"linear-gradient(#0000 80%, #0f6db4 80%), radial-gradient(circle at -25% 25%, #b632c0 48%, transparent 48.05%),  radial-gradient(circle at 0 0, #fff 60%, #f79f48 60% 70%, #ea2639 70%)",1,,
100004724,Obsidian Crumble,"",,#61187c,1,,
100004725,Triton Greater London,,,"linear-gradient(90deg, #cdcdcd 35%,#2C496F 35%)",1,,
100004726,Apprenticeship Bus,,,"linear-gradient(90deg,#202c61 25%,#5579bb 25%,#5579bb 50%,#fbc336 50%,#fbc336 75%,#10676c 75%)",1,,
100004727,Portsmouth Park & Ride,,,"linear-gradient(90deg,#2a5ebb 34%,#cb4996 34%)",1,,
100004728,GoBus Swindon thamesdown,,," linear-gradient(0deg, #0fff3fff 24%, transparent 24.05%),linear-gradient(0deg, #fcfcfcff 32%, transparent 32.05%),linear-gradient(0deg, #9c9696ff 100%, transparent 100.05%)",1,,
100006319,Brown Line (Northants),,,"radial-gradient(circle at 58% 46%, #7a7473 49%, #fff0 49%), radial-gradient(circle, #8A6200 56%, #fff0 56%), linear-gradient(270deg, #7a7473 50%, #8A6200 50%)",1,tynan7891011,Kai
100004730,Owen’s Bus. Co.,"",,#ffffff,1,,
100006497,TOON TRANSPORT,"",,#000000,1,lewisparker1509,hayden_d403
100004732,Travel Guildford,,,"radial-gradient(circle at 0 0,#0000 67%,#60bb46 67% 70%,#00652e 70%),radial-gradient(circle at 5% -30%,#60bb46 65%,#0000 100%),linear-gradient(270deg,#fff101 15% 15%,#65bc46 85%)",1,,
100004733,GoBus Southampton Reds,,,"linear-gradient(135deg, #E5292D 50%, #FFA500 50% 55%, #A01C21 70%)",1,,
100004734,airlink express,,,"Linear-gradient(120deg, #0000 72%, #0a0481 20%), Linear-gradient(120deg, #0000 60%, #124eaa 35%),Linear-gradient(120deg, #808080 50%, #3590c8 45%)",1,,
100004735,Titanium 6 X6,,,"linear-gradient(310deg, #262626 75%, #AD0A11 20%)",1,,
100004736,Cobalt 7 X7,,,"linear-gradient(310deg, #262626 75%, #25A3ED 20%)",1,,
100004737,Chromium 8 X8,,,"linear-gradient(310deg, #262626 75%, #dddddd 20%)",1,,
100004738,Stagecoach x74,,,"linear-gradient(#0000 80%,#0f6db4 80%),radial-gradient(circle at 0 0,#fff 60%,#72def4 60% 70%,#ea2639 70%)",1,,
100004739,Twilight Traveller,,,"linear-gradient(310deg, #262626 75%, #ffc966 20%)",1,,
100004740,JourneyWise,,,"linear-gradient(0deg, #333333ff 25%, transparent 25.05%),linear-gradient(0deg, #ffbb00ff 100%, transparent 100.05%)",1,,
100004741,Twilight Traveller old,,,"linear-gradient(310deg, #ffff 75%, #7fbf7f 20%)",1,,
100004742,Star Omnibuses,"",,#a31c4b,1,,
100004743,Tiger Blue,"",,#0015b3,1,,
100004861,Transpennine Express,,,"linear-gradient(160deg, #90D5FF 0% 30%, #A0008C 0% 47%, #FFFFFF 0% 100%)",1,,
100004862,Luxury Travel,,,"linear-gradient(110deg, #abc1 0% 55%, #0000FF 55% 60%, #abc1 60% 100%), linear-gradient(110deg, #555555 60%, #333333 40%)",1,,
100004746,Flying Tiger,"",,#020080,1,,
100004747,ECR Herritage,,,"linear-gradient(180deg, #883333 0% 20%, #2C2C2C 0% 60%, #A38F5A  0%70%, #245D77 0%)",1,,
100004863,Luxury Travel,,,"linear-gradient(110deg, #abc1 0% 55%, #6495ED 55% 60%, #abc1 60% 100%), linear-gradient(110deg, #555555 60%, #333333 40%)",1,,
100004750,WWCT,,,"linear-gradient(0deg, #6a6adc 0% 25%, #3c3c99 25% 50%, #6a6adc 50% 75%, #3c3c99 75% 100%)",1,,
100004751,MPK Wroclaw,"",,#000000,1,,
100004752,Luna Travel,"",,#0aa7f8,1,,
100004753,Glouestershire Transport Driving Training ,,,"linear-gradient(0deg, #2495bfff 50%, transparent 50.05%),linear-gradient(-180deg, #3bd48dff 50%, transparent 50.05%)",1,,
100004754,Worcestershire Transport,,,"linear-gradient(0deg, #1c83baff 50%, transparent 50.05%),linear-gradient(-180deg, #ac66bbff 50%, transparent 50.05%)",1,,
100004755,Coiltrick Heritage,,,"linear-gradient(110deg, #200 70%, #F00 50%)",1,,
100004756,Woodstones Coaches ,,,"linear-gradient(90deg, red 33%, orange 33% 66%, yellow 66%)",1,,
100004757,Join the Team!,"",,#4391d8,1,,
100004758,Northern Rangers Classic,,,"linear-gradient(135deg, #335435 50%, #FFFFFF 50% 58%, #032405 55%)",1,,
100004759,Northern Rangers X68,,,"linear-gradient(135deg, #335435 50%, #FFDE38 50% 58%, #032405 55%)",1,,
100004760,J.Brown Intercity X1,"",,#a8a8a8,1,,
100004761,Northern Rangers Shuttles,,,"linear-gradient(135deg, #335435 50%, #FF0000  50% 58%, #032405 55%)",1,,
100004859,Heriot Xpress X53,,,"linear-gradient(270deg, #0000 72%, #4dbac7 0%), #fff",1,,
100004860,Starbus Eclipse,,,"radial-gradient(circle at 54% 46%, #808080 49%, #fff0 49%), radial-gradient(circle, #FFFF00 56%, #000000 70%), linear-gradient(270deg, #267F00 50%, #FF0000 50%)",1,,
100004763,GoBus Solent Driver Training,,,"linear-gradient(135deg, #027e 50%, #ffffff 50% 55%, #EA2928 70%)",1,,
100004764,Opal Buses,"",,#aac8c8,1,,
100004765,Opal Green Buses,"",,#00c878,1,,
100004766,Ex-Amazon Light Grey,"",,#626e78,1,,
100004767,Switch 26,,,"linear-gradient(#0000 80%,#004788 80%),radial-gradient(at 20% 57.55%,#fff 18%,#0000 18%),radial-gradient(at 54.2% 57%,#fff 5%,#0000 5%),radial-gradient(at 55.55% 54%,#fff 5%,#0000 5%),radial-gradient(at 45% 57.55%,#fff 15%,#0000 15%),linear-gradient(120deg,#0000 0% 76.5%,#004788 82%),linear-gradient(#0000 55%,#f19203 55% 60%,#0000 60% 80%),linear-gradient(120deg,#0000 65%,#fff 65% 66%,#004788 66% 67%,#60cde4 67% 67.5%,#004788 68.5% 69%,#60cde4 69% 69.5%,#004788 70.5% 71%,#60cde4 71% 71.5%,#004788 72.5% 73%),linear-gradient(#fff 55%,#0000 55% 78%,#fff 78%),linear-gradient(120deg,#0000 58%,#f19203 58% 65%,#0000 65%),linear-gradient(#fff 73%,#f19203 73% 78%,#fff 78%),linear-gradient(#0000 55%,#fff 55% 75%,#0000 75%)",1,calcal,Kai
100005332,CitySightseeing,"",,#ff0000,1,,
100005333,E.M.T. TRAVEL LTD,"",,#949494,1,,
100005334,K.M.P. LLANBERIS,"",,#0080ff,1,,
100005335,Dartline 2023,"",,#ffffff,1,,
100005337,Go Transit Demo,"",,#122d6b,1,,
100005339,Paramount Entertainment,,,Blue,1,Splow-Shark,Brooklynbull321
100005340,London Northwestern Railway,"",,#007d45,1,,
100005341,Rail Replacement,"",,#787878,1,,
100005342,Stagecoach Navy ,,,"linear-gradient(90deg,#061B2E 50%, #029E79 50% 60%,#026db8 60% 70%,#061B2E 70% 90%,#FFA401 90%)",1,j6xckk,Axe
100005343,Mughal buses gold,"",,#ffc800,1,,
100005344,Mughal Buses Standard,"",,#ffdf94,1,,
100005345,EM travel,"",,#474747,1,,
100005348,Segro EMG,"",,#000000,1,,
100005350,Corperate,"",,#000000,1,,
100005353,Toms Buses X68,,,"linear-gradient(00deg, #0000 80%, #00cccc 20%), linear-gradient(120deg, #0000 65%, #000000 10%), linear-gradient(120deg, #0000 45%, #aa00ff 20%), linear-gradient(180deg, #0000 70%, #aa00ff 20%), linear-gradient(120deg, #000000 33%, #000000 20%)",1,Tombzy,Tombzy
100005897,Deltadim Park And Ride,"",,#ff00ff,1,RalziTech ,Kai
100004770,Archer 408,,,"linear-gradient(180deg, #404040 0% 72%, #C0FF02 72% 80%, #C0C0C0 80% 100%)",1,,
100004772,MK Metro 5&6,"",,#a600ff,1,,
100004773,Stagecoach Peter Symonds College,,,"linear-gradient(90deg,#17376a 10%,#49b5e4 10%,#49b5e4 19%,#dad172 19%,#dad172 28%,#ffffff 28%,#ffffff 73%,#dad172 73%,#dad172 82%,#49b5e4 82%,#49b5e4 91%,#17376a 91%)",1,,
100004774,The Waggonway,"",,#5e0037,1,,
100004775,Starcross Geometric,"",,#000000,1,,
100004776,Starcross Geometric,"",,#00fffb,1,,
100004777,abus,,,"radial-gradient(at 0 0,#fae897 50%,#700 50% 57%,#d00 57% 64%,#700 64% 71%,#fae897 71%) 55% 100%/160% 110% no-repeat",1,Josh2.0,tombzy
100004778,Arriva Heritage Gold,"",,#9e9667,1,,
100004780,Bedfordshire Metro,,,"linear-gradient(307deg, #a11212 35%, #e30e0e 35% 40%, #e30e0e 40% 45%, #e30e0e 45% 100%)",1,,
100004781,Travel Plymouth red ,"",,#000000,1,,
100004782,Travel Plymouth red ,"",,#ff0000,1,,
100004783,Winchester Park & Ride,,,"linear-gradient(90deg,#60BB46 63%,#00652e 63%,#00652e 75%,#60BB46 75%,#60BB46 88%,#00652e 88%)",1,LordWarspite,Kai
100005276,Strathclyde Stripes ,,,"linear-gradient(120deg,#0000 35%,#0000 35%),linear-gradient(#e0effa 53%,#fb6b00 53% 73%,#f2811c 73% 80%,#000000 80%)",1,Dexterbuses,Brooklynbull321
100006370,Country connect new,,,"linear-gradient(307deg, #000099 35%, #0000 35% 40%, #000099 40% 45%, #0000 45% 100%), #fff",1,CroyConnect,Ethan cowan
100004785,Gemini Herts Travel,,,"linear-gradient(244deg, #ff7b00 31%, transparent 31.05%), radial-gradient(circle at 55% 35%, #ffffffff 46%, transparent 46.05%), radial-gradient(circle at 44% 35%, #10aab5 44%, transparent 44.05%), radial-gradient(circle at -4% 50%, #002affff 50%, transparent 50.05%), radial-gradient(circle at 40% 180%, #002affff 50%, transparent 50.05%), #fff",1,,
100004786,Hi Southampton ,"",,#ffffff,1,,
100004787,KFC St Enoch,"",,#ff0000,1,,
100004788,JMB X1,,,"linear-gradient(135deg,#017a2d 40%,#a9b1b7 40% 57%,#0000 57%),linear-gradient(#a9b1b7 65%,#0000 65% 83%,#017a2d 83%),linear-gradient(135deg,#017a2d 40%,#a9b1b7 40% 57%, #fc6cb5 57% 60%,#8038a5 60% 75%,#017a2d 75%)",1,,
100004789,Winward Park & Ride,"",,#2c8039,1,,
100004791,Toms Trams For You,livery-289,,,1,,
100004792,DHL Staff Shuttle,,,"linear-gradient(0deg, #ffcd04ff 10%, transparent 10.05%),linear-gradient(0deg, #f20000ff 15%, transparent 15.05%),linear-gradient(0deg, #ffcd04ff 20%, transparent 20.05%),linear-gradient(0deg, #f20000ff 25%, transparent 25.05%),linear-gradient(0deg, #ffcd04ff 30%, transparent 30.05%),linear-gradient(0deg, #f20000ff 35%, transparent 35.05%),linear-gradient(0deg, #ffcd04ff 85%, transparent 85.05%),linear-gradient(0deg, #f20000ff 100%, transparent 100.05%)",1,,
100004795,Baker Bus New,"",,#ffdd00,1,,
100004796,Worthing Local Coaster,livery-43,"",,1,,
100005326,Cyngor Gwynedd,"",,#129900,1,,
100005327,Teithio EMT Travel (BWS GWYNEDD),,,#949494,1,emthomas,Admin
100005329,Mirror,"",,#a0a0a0,1,,
100005330,Creed (South Croydon Locals),"",,#001d00,1,,
100004794,Lukes ,,,"linear-gradient(180deg, #650e0eff 30%, transparent 30.05%),linear-gradient(180deg, #ffee9bff 40%, transparent 40.05%),linear-gradient(180deg, #650e0eff 65%, transparent 65.05%),linear-gradient(180deg, #ffee9bff 70%, transparent 70.05%),linear-gradient(50deg, #ffee9bff 30%, transparent 30.05%),linear-gradient(0deg, #ffee9bff 10%, transparent 10.05%),linear-gradient(0deg, #650e0eff 81%, transparent 81.05%)",1,,
100004798,Fulfil ,,,#f6be00,1,,
100004799,Stepbus ,,,"linear-gradient(300deg, #0000 72%, #afb6c0 20%),          radial-gradient(circle at 54% 46%, #267F00 49%, #fff0 49%), #fff",1,,
100004800,Supporting Everyone,"",,#657df6,1,,
100004801,Midlands Bus Services,,,"linear-gradient(28deg, rgba(210,24,24,1) 82%, rgba(210,24,24,1) 82%, rgba(175,26,26,0.9808298319327731) 94%)",1,,
100006279,Main ,"",,#ff00ff,1,henzo160,Kai
8,"","",,#a3191f,1,,
100004806,DG Bus,"",,#ff0000,1,,
100004807,Croydon ,"",,#ff0000,1,,
100004808,Platinum Express P&R,,,"linear-gradient(0deg, #002347ff 25%, transparent 25.05%),linear-gradient(63deg, #001429ff 24%, transparent 24.05%),linear-gradient(63deg, #00264dff 33%, transparent 33.05%),linear-gradient(63deg, #001f3dff 41%, transparent 41.05%),radial-gradient(circle at 55% -100%, #000b2eb0 73%, transparent 73.05%)#002347",1,,
100004809,Fareham 69,,,"radial-gradient(ellipse at 35% -45%, #37e32f 45%, transparent 45%), linear-gradient(to top, #0F6DB4 20%, transparent 20%), radial-gradient(circle at top left, #fff 60%, #F79F48 60%, #F79F48 70%, #EA2639 70%)",1,,
